date,open,high,low,close,volume
20230718 23:00:00 US/Eastern,1976.66,1977.34,1975.77,1976.84,-1
20230718 23:30:00 US/Eastern,1976.32,1977.14,1975.46,1976.5,-1
20230719 00:00:00 US/Eastern,1975.18,1976.27,1974.06,1975.38,-1
20230719 00:30:00 US/Eastern,1974.76,1975.41,1974.32,1974.93,-1
20230719 01:00:00 US/Eastern,1975.21,1976.21,1974.5,1975.4,-1
20230719 01:30:00 US/Eastern,1976.53,1978.5,1974.84,1976.69,-1
20230719 02:00:00 US/Eastern,1977.96,1980.0,1975.45,1978.09,-1
20230719 02:30:00 US/Eastern,1974.84,1976.87,1972.92,1974.99,-1
20230719 03:00:00 US/Eastern,1979.05,1981.02,1976.59,1979.15,-1
20230719 03:30:00 US/Eastern,1978.72,1979.72,1977.8,1978.88,-1
20230719 04:00:00 US/Eastern,1978.33,1979.2,1977.55,1978.46,-1
20230719 04:30:00 US/Eastern,1977.87,1978.99,1977.14,1978.04,-1
20230719 05:00:00 US/Eastern,1978.01,1979.07,1976.75,1978.13,-1
20230719 05:30:00 US/Eastern,1977.91,1979.29,1976.91,1978.06,-1
20230719 06:00:00 US/Eastern,1977.22,1978.32,1975.96,1977.35,-1
20230719 06:30:00 US/Eastern,1975.25,1976.97,1974.03,1975.38,-1
20230719 07:00:00 US/Eastern,1973.77,1976.06,1971.9,1973.9,-1
20230719 07:30:00 US/Eastern,1972.86,1974.02,1971.58,1973.01,-1
20230719 08:00:00 US/Eastern,1975.99,1979.8,1973.5,1976.12,-1
20230719 08:30:00 US/Eastern,1977.61,1979.48,1975.45,1977.75,-1
20230719 09:00:00 US/Eastern,1977.02,1978.52,1975.59,1977.14,-1
20230719 09:30:00 US/Eastern,1978.1,1979.95,1975.53,1978.23,-1
20230719 10:00:00 US/Eastern,1974.81,1978.14,1972.26,1974.93,-1
20230719 10:30:00 US/Eastern,1972.93,1975.77,1969.78,1973.04,-1
20230719 11:00:00 US/Eastern,1975.01,1976.61,1973.49,1975.14,-1
20230719 11:30:00 US/Eastern,1974.48,1976.43,1972.42,1974.61,-1
20230719 12:00:00 US/Eastern,1973.65,1975.01,1972.06,1973.79,-1
20230719 12:30:00 US/Eastern,1976.52,1978.02,1974.58,1976.67,-1
20230719 13:00:00 US/Eastern,1977.79,1979.12,1976.2,1977.92,-1
20230719 13:30:00 US/Eastern,1977.47,1978.32,1976.55,1977.63,-1
20230719 14:00:00 US/Eastern,1977.37,1978.23,1976.64,1977.51,-1
20230719 14:30:00 US/Eastern,1977.24,1978.08,1976.51,1977.39,-1
20230719 15:00:00 US/Eastern,1978.08,1978.62,1977.64,1978.21,-1
20230719 15:30:00 US/Eastern,1978.14,1978.66,1977.6,1978.3,-1
20230719 16:00:00 US/Eastern,1977.61,1978.65,1976.99,1977.78,-1
20230719 16:30:00 US/Eastern,1977.0,1978.4,1975.9,1977.18,-1
20230719 18:00:00 US/Eastern,1977.76,1981.7,1975.31,1978.08,-1
20230719 18:30:00 US/Eastern,1977.44,1978.17,1977.11,1977.76,-1
20230719 19:00:00 US/Eastern,1977.17,1977.84,1976.85,1977.38,-1
20230719 19:30:00 US/Eastern,1977.52,1978.06,1977.07,1977.72,-1
20230719 20:00:00 US/Eastern,1978.54,1979.31,1977.35,1978.67,-1
20230719 20:30:00 US/Eastern,1978.61,1979.43,1978.05,1978.76,-1
20230719 21:00:00 US/Eastern,1980.33,1982.61,1978.97,1980.46,-1
20230719 21:30:00 US/Eastern,1984.25,1985.42,1981.84,1984.4,-1
20230719 22:00:00 US/Eastern,1984.77,1986.38,1983.56,1984.94,-1
20230719 22:30:00 US/Eastern,1985.54,1986.71,1984.8,1985.7,-1
20230719 23:00:00 US/Eastern,1986.53,1987.64,1985.27,1986.71,-1
20230719 23:30:00 US/Eastern,1985.62,1986.76,1985.09,1985.82,-1
20230720 00:00:00 US/Eastern,1984.94,1985.63,1984.25,1985.16,-1
20230720 00:30:00 US/Eastern,1984.5,1984.99,1984.07,1984.67,-1
20230720 01:00:00 US/Eastern,1984.05,1984.89,1983.08,1984.24,-1
20230720 01:30:00 US/Eastern,1981.9,1984.13,1980.08,1982.06,-1
20230720 02:00:00 US/Eastern,1980.46,1982.64,1978.97,1980.63,-1
20230720 02:30:00 US/Eastern,1981.04,1982.37,1980.25,1981.19,-1
20230720 03:00:00 US/Eastern,1981.36,1982.83,1980.0,1981.52,-1
20230720 03:30:00 US/Eastern,1979.36,1981.63,1977.89,1979.49,-1
20230720 04:00:00 US/Eastern,1980.84,1983.47,1978.17,1980.98,-1
20230720 04:30:00 US/Eastern,1982.62,1983.92,1980.93,1982.74,-1
20230720 05:00:00 US/Eastern,1981.38,1982.53,1980.55,1981.52,-1
20230720 05:30:00 US/Eastern,1981.56,1982.42,1980.86,1981.69,-1
20230720 06:00:00 US/Eastern,1982.46,1983.4,1980.89,1982.64,-1
20230720 06:30:00 US/Eastern,1981.7,1983.1,1980.3,1981.84,-1
20230720 07:00:00 US/Eastern,1980.91,1982.14,1979.39,1981.04,-1
20230720 07:30:00 US/Eastern,1981.66,1982.48,1980.83,1981.78,-1
20230720 08:00:00 US/Eastern,1980.03,1981.76,1977.2,1980.17,-1
20230720 08:30:00 US/Eastern,1974.59,1978.48,1972.43,1974.73,-1
20230720 09:00:00 US/Eastern,1976.77,1980.31,1972.68,1976.88,-1
20230720 09:30:00 US/Eastern,1975.4,1979.55,1972.77,1975.51,-1
20230720 10:00:00 US/Eastern,1973.17,1977.53,1970.37,1973.31,-1
20230720 10:30:00 US/Eastern,1969.07,1972.48,1965.8,1969.2,-1
20230720 11:00:00 US/Eastern,1969.93,1971.13,1968.79,1970.06,-1
20230720 11:30:00 US/Eastern,1968.88,1970.53,1967.18,1969.02,-1
20230720 12:00:00 US/Eastern,1967.41,1969.19,1965.36,1967.53,-1
20230720 12:30:00 US/Eastern,1967.18,1968.26,1965.31,1967.32,-1
20230720 13:00:00 US/Eastern,1968.59,1969.39,1967.92,1968.71,-1
20230720 13:30:00 US/Eastern,1969.86,1971.1,1968.27,1969.98,-1
20230720 14:00:00 US/Eastern,1970.47,1971.11,1969.9,1970.61,-1
20230720 14:30:00 US/Eastern,1970.42,1971.67,1969.21,1970.54,-1
20230720 15:00:00 US/Eastern,1969.91,1971.21,1968.47,1970.07,-1
20230720 15:30:00 US/Eastern,1970.23,1971.65,1968.78,1970.35,-1
20230720 16:00:00 US/Eastern,1969.2,1969.82,1968.56,1969.26,-1
20230720 16:30:00 US/Eastern,1969.55,1971.07,1967.77,1969.68,-1
20230720 18:00:00 US/Eastern,1970.33,1979.94,1968.94,1970.57,-1
20230720 18:30:00 US/Eastern,1970.47,1970.88,1970.03,1970.64,-1
20230720 19:00:00 US/Eastern,1971.68,1972.11,1970.64,1971.82,-1
20230720 19:30:00 US/Eastern,1972.31,1973.04,1971.67,1972.5,-1
20230720 20:00:00 US/Eastern,1972.16,1972.78,1971.65,1972.34,-1
20230720 20:30:00 US/Eastern,1972.62,1973.53,1971.83,1972.78,-1
20230720 21:00:00 US/Eastern,1972.11,1973.35,1971.49,1972.28,-1
20230720 21:30:00 US/Eastern,1972.87,1973.95,1971.77,1973.03,-1
20230720 22:00:00 US/Eastern,1971.89,1972.88,1971.06,1972.03,-1
20230720 22:30:00 US/Eastern,1971.16,1972.27,1970.49,1971.31,-1
20230720 23:00:00 US/Eastern,1970.37,1971.2,1969.88,1970.52,-1
20230720 23:30:00 US/Eastern,1970.48,1971.15,1970.1,1970.63,-1
20230721 00:00:00 US/Eastern,1970.46,1971.1,1969.96,1970.63,-1
20230721 00:30:00 US/Eastern,1970.22,1971.13,1968.99,1970.38,-1
20230721 01:00:00 US/Eastern,1970.0,1970.58,1969.59,1970.1,-1
20230721 01:30:00 US/Eastern,1969.07,1970.22,1968.09,1969.19,-1
20230721 02:00:00 US/Eastern,1970.55,1971.99,1969.06,1970.71,-1
20230721 02:30:00 US/Eastern,1971.36,1972.37,1970.19,1971.54,-1
20230721 03:00:00 US/Eastern,1970.27,1971.31,1969.28,1970.44,-1
20230721 03:30:00 US/Eastern,1966.57,1969.93,1964.12,1966.73,-1
20230721 04:00:00 US/Eastern,1963.57,1965.24,1961.63,1963.73,-1
20230721 04:30:00 US/Eastern,1963.1,1965.46,1961.14,1963.25,-1
20230721 05:00:00 US/Eastern,1962.54,1964.55,1961.03,1962.7,-1
20230721 05:30:00 US/Eastern,1963.03,1964.72,1962.0,1963.18,-1
20230721 06:00:00 US/Eastern,1963.39,1964.65,1962.28,1963.52,-1
20230721 06:30:00 US/Eastern,1963.33,1964.19,1962.32,1963.47,-1
20230721 07:00:00 US/Eastern,1963.2,1964.14,1962.22,1963.35,-1
20230721 07:30:00 US/Eastern,1965.04,1966.92,1963.09,1965.16,-1
20230721 08:00:00 US/Eastern,1966.18,1968.25,1964.74,1966.31,-1
20230721 08:30:00 US/Eastern,1963.8,1966.42,1962.4,1963.95,-1
20230721 09:00:00 US/Eastern,1961.65,1964.2,1958.52,1961.77,-1
20230721 09:30:00 US/Eastern,1961.91,1964.54,1959.07,1962.06,-1
20230721 10:00:00 US/Eastern,1959.63,1961.88,1958.04,1959.78,-1
20230721 10:30:00 US/Eastern,1962.34,1965.5,1959.5,1962.49,-1
20230721 11:00:00 US/Eastern,1959.93,1961.86,1956.84,1960.08,-1
20230721 11:30:00 US/Eastern,1961.63,1963.01,1960.0,1961.82,-1
20230721 12:00:00 US/Eastern,1961.08,1962.57,1960.11,1961.23,-1
20230721 12:30:00 US/Eastern,1962.52,1964.0,1961.41,1962.69,-1
20230721 13:00:00 US/Eastern,1964.26,1964.98,1963.47,1964.41,-1
20230721 13:30:00 US/Eastern,1963.45,1964.85,1962.68,1963.58,-1
20230721 14:00:00 US/Eastern,1963.63,1964.43,1962.68,1963.76,-1
20230721 14:30:00 US/Eastern,1963.4,1963.94,1963.05,1963.55,-1
20230721 15:00:00 US/Eastern,1962.14,1963.29,1961.63,1962.28,-1
20230721 15:30:00 US/Eastern,1962.45,1963.21,1961.88,1962.59,-1
20230721 16:00:00 US/Eastern,1961.86,1962.77,1961.49,1962.03,-1
20230721 16:30:00 US/Eastern,1961.95,1962.78,1961.0,1962.16,-1
20230723 18:00:00 US/Eastern,1962.4,1977.0,1960.0,1962.82,-1
20230723 18:30:00 US/Eastern,1962.03,1962.72,1961.66,1962.19,-1
20230723 19:00:00 US/Eastern,1961.84,1962.48,1961.57,1962.07,-1
20230723 19:30:00 US/Eastern,1961.1,1962.06,1960.39,1961.34,-1
20230723 20:00:00 US/Eastern,1961.33,1962.15,1960.76,1961.5,-1
20230723 20:30:00 US/Eastern,1961.35,1962.21,1959.91,1961.53,-1
20230723 21:00:00 US/Eastern,1961.23,1962.63,1959.11,1961.41,-1
20230723 21:30:00 US/Eastern,1961.31,1962.86,1959.87,1961.51,-1
20230723 22:00:00 US/Eastern,1961.16,1962.17,1960.64,1961.3,-1
20230723 22:30:00 US/Eastern,1961.13,1962.21,1960.25,1961.26,-1
20230723 23:00:00 US/Eastern,1961.19,1962.12,1960.35,1961.33,-1
20230723 23:30:00 US/Eastern,1960.28,1960.9,1959.84,1960.45,-1
20230724 00:00:00 US/Eastern,1959.62,1960.37,1959.07,1959.78,-1
20230724 00:30:00 US/Eastern,1959.97,1960.88,1959.07,1960.09,-1
20230724 01:00:00 US/Eastern,1961.04,1962.29,1960.39,1961.2,-1
20230724 01:30:00 US/Eastern,1960.38,1961.86,1959.72,1960.56,-1
20230724 02:00:00 US/Eastern,1959.62,1961.45,1958.0,1959.78,-1
20230724 02:30:00 US/Eastern,1960.78,1962.22,1960.02,1960.92,-1
20230724 03:00:00 US/Eastern,1963.85,1965.81,1961.47,1964.0,-1
20230724 03:30:00 US/Eastern,1964.01,1965.7,1962.95,1964.15,-1
20230724 04:00:00 US/Eastern,1962.88,1964.04,1961.06,1963.09,-1
20230724 04:30:00 US/Eastern,1960.59,1962.06,1959.36,1960.79,-1
20230724 05:00:00 US/Eastern,1962.68,1965.06,1959.43,1962.83,-1
20230724 05:30:00 US/Eastern,1965.19,1966.24,1964.37,1965.28,-1
20230724 06:00:00 US/Eastern,1965.61,1966.75,1964.28,1965.74,-1
20230724 06:30:00 US/Eastern,1964.95,1965.82,1963.87,1965.1,-1
20230724 07:00:00 US/Eastern,1966.38,1967.26,1965.45,1966.54,-1
20230724 07:30:00 US/Eastern,1966.6,1967.99,1964.79,1966.74,-1
20230724 08:00:00 US/Eastern,1965.37,1966.62,1963.94,1965.58,-1
20230724 08:30:00 US/Eastern,1966.57,1967.83,1964.23,1966.75,-1
20230724 09:00:00 US/Eastern,1964.87,1967.76,1962.39,1965.0,-1
20230724 09:30:00 US/Eastern,1962.05,1966.53,1959.12,1962.21,-1
20230724 10:00:00 US/Eastern,1960.14,1962.53,1958.03,1960.29,-1
20230724 10:30:00 US/Eastern,1959.92,1962.39,1957.07,1960.05,-1
20230724 11:00:00 US/Eastern,1960.2,1962.3,1958.0,1960.33,-1
20230724 11:30:00 US/Eastern,1960.01,1960.9,1958.79,1960.16,-1
20230724 12:00:00 US/Eastern,1959.52,1960.5,1958.32,1959.66,-1
20230724 12:30:00 US/Eastern,1960.1,1961.54,1959.16,1960.24,-1
20230724 13:00:00 US/Eastern,1959.92,1960.83,1959.33,1960.04,-1
20230724 13:30:00 US/Eastern,1959.47,1960.44,1958.86,1959.62,-1
20230724 14:00:00 US/Eastern,1956.63,1959.28,1954.02,1956.76,-1
20230724 14:30:00 US/Eastern,1955.49,1956.72,1954.42,1955.63,-1
20230724 15:00:00 US/Eastern,1954.04,1955.23,1953.35,1954.17,-1
20230724 15:30:00 US/Eastern,1954.11,1954.74,1953.46,1954.28,-1
20230724 16:00:00 US/Eastern,1954.64,1955.49,1954.15,1954.75,-1
20230724 16:30:00 US/Eastern,1954.88,1955.57,1954.15,1955.07,-1
20230724 18:00:00 US/Eastern,1955.03,1970.0,1953.97,1955.72,-1
20230724 18:30:00 US/Eastern,1954.97,1955.36,1954.68,1955.13,-1
20230724 19:00:00 US/Eastern,1954.1,1955.14,1953.22,1954.32,-1
20230724 19:30:00 US/Eastern,1954.18,1954.68,1953.66,1954.37,-1
20230724 20:00:00 US/Eastern,1954.37,1954.98,1953.84,1954.56,-1
20230724 20:30:00 US/Eastern,1954.99,1955.83,1954.25,1955.2,-1
20230724 21:00:00 US/Eastern,1957.77,1960.0,1955.28,1957.92,-1
20230724 21:30:00 US/Eastern,1961.19,1963.01,1959.32,1961.35,-1
20230724 22:00:00 US/Eastern,1962.3,1963.22,1961.52,1962.54,-1
20230724 22:30:00 US/Eastern,1962.82,1963.59,1962.12,1963.0,-1
20230724 23:00:00 US/Eastern,1962.57,1963.6,1961.58,1962.77,-1
20230724 23:30:00 US/Eastern,1961.6,1962.41,1961.05,1961.8,-1
20230725 00:00:00 US/Eastern,1961.79,1962.29,1961.44,1961.99,-1
20230725 00:30:00 US/Eastern,1961.28,1962.05,1960.57,1961.43,-1
20230725 01:00:00 US/Eastern,1961.01,1961.97,1960.48,1961.21,-1
20230725 01:30:00 US/Eastern,1962.29,1963.37,1960.45,1962.45,-1
20230725 02:00:00 US/Eastern,1962.4,1964.33,1960.59,1962.55,-1
20230725 02:30:00 US/Eastern,1962.63,1963.87,1961.88,1962.79,-1
20230725 03:00:00 US/Eastern,1961.55,1963.04,1959.77,1961.69,-1
20230725 03:30:00 US/Eastern,1961.18,1961.97,1960.44,1961.31,-1
20230725 04:00:00 US/Eastern,1960.38,1962.7,1959.34,1960.57,-1
20230725 04:30:00 US/Eastern,1961.93,1963.5,1959.78,1962.12,-1
20230725 05:00:00 US/Eastern,1962.98,1963.64,1962.08,1963.13,-1
20230725 05:30:00 US/Eastern,1962.23,1963.81,1961.24,1962.37,-1
20230725 06:00:00 US/Eastern,1961.79,1962.84,1960.54,1961.92,-1
20230725 06:30:00 US/Eastern,1960.43,1961.38,1959.13,1960.56,-1
20230725 07:00:00 US/Eastern,1955.85,1959.61,1953.07,1955.99,-1
20230725 07:30:00 US/Eastern,1956.71,1960.83,1953.51,1956.88,-1
20230725 08:00:00 US/Eastern,1960.44,1963.78,1958.03,1960.59,-1
20230725 08:30:00 US/Eastern,1958.31,1960.3,1956.14,1958.48,-1
20230725 09:00:00 US/Eastern,1957.62,1960.49,1956.0,1957.77,-1
20230725 09:30:00 US/Eastern,1958.56,1961.3,1955.84,1958.72,-1
20230725 10:00:00 US/Eastern,1958.27,1960.73,1951.25,1958.44,-1
20230725 10:30:00 US/Eastern,1959.24,1962.0,1956.92,1959.41,-1
20230725 11:00:00 US/Eastern,1962.9,1965.61,1961.56,1963.07,-1
20230725 11:30:00 US/Eastern,1963.88,1964.95,1962.73,1964.05,-1
20230725 12:00:00 US/Eastern,1964.44,1965.77,1963.18,1964.58,-1
20230725 12:30:00 US/Eastern,1963.22,1964.75,1962.11,1963.38,-1
20230725 13:00:00 US/Eastern,1961.89,1962.72,1961.23,1962.02,-1
20230725 13:30:00 US/Eastern,1962.74,1963.97,1961.85,1962.87,-1
20230725 14:00:00 US/Eastern,1962.93,1963.64,1962.11,1963.08,-1
20230725 14:30:00 US/Eastern,1963.42,1964.18,1962.79,1963.6,-1
20230725 15:00:00 US/Eastern,1964.33,1965.2,1963.43,1964.48,-1
20230725 15:30:00 US/Eastern,1964.43,1965.34,1963.8,1964.55,-1
20230725 16:00:00 US/Eastern,1964.67,1965.24,1964.17,1964.77,-1
20230725 16:30:00 US/Eastern,1964.78,1965.93,1963.85,1964.97,-1
20230725 18:00:00 US/Eastern,1964.73,1971.66,1963.87,1965.1,-1
20230725 18:30:00 US/Eastern,1965.13,1966.47,1964.18,1965.35,-1
20230725 19:00:00 US/Eastern,1965.63,1966.04,1964.54,1965.75,-1
20230725 19:30:00 US/Eastern,1965.22,1965.8,1964.93,1965.4,-1
20230725 20:00:00 US/Eastern,1965.25,1966.2,1964.69,1965.44,-1
20230725 20:30:00 US/Eastern,1965.11,1965.8,1964.8,1965.29,-1
20230725 21:00:00 US/Eastern,1964.38,1965.8,1963.08,1964.56,-1
20230725 21:30:00 US/Eastern,1962.96,1964.27,1961.98,1963.14,-1
20230725 22:00:00 US/Eastern,1963.28,1964.27,1962.79,1963.5,-1
20230725 22:30:00 US/Eastern,1963.43,1964.93,1962.32,1963.61,-1
20230725 23:00:00 US/Eastern,1963.85,1964.83,1963.4,1964.01,-1
20230725 23:30:00 US/Eastern,1963.88,1964.37,1963.19,1964.04,-1
20230726 00:00:00 US/Eastern,1964.02,1964.57,1963.46,1964.16,-1
20230726 00:30:00 US/Eastern,1963.37,1963.8,1963.0,1963.5,-1
20230726 01:00:00 US/Eastern,1962.8,1963.5,1962.45,1962.98,-1
20230726 01:30:00 US/Eastern,1963.95,1965.27,1962.85,1964.11,-1
20230726 02:00:00 US/Eastern,1967.17,1970.12,1964.4,1967.35,-1
20230726 02:30:00 US/Eastern,1969.66,1971.1,1968.77,1969.82,-1
20230726 03:00:00 US/Eastern,1969.61,1970.99,1968.33,1969.75,-1
20230726 03:30:00 US/Eastern,1969.57,1971.29,1968.07,1969.71,-1
20230726 04:00:00 US/Eastern,1971.05,1971.93,1970.14,1971.19,-1
20230726 04:30:00 US/Eastern,1971.93,1972.68,1971.39,1972.04,-1
20230726 05:00:00 US/Eastern,1971.81,1972.58,1970.97,1971.97,-1
20230726 05:30:00 US/Eastern,1971.56,1972.19,1971.12,1971.75,-1
20230726 06:00:00 US/Eastern,1970.93,1971.93,1969.73,1971.07,-1
20230726 06:30:00 US/Eastern,1970.77,1972.18,1969.61,1970.92,-1
20230726 07:00:00 US/Eastern,1972.87,1973.88,1971.47,1973.01,-1
20230726 07:30:00 US/Eastern,1972.65,1974.32,1971.4,1972.77,-1
20230726 08:00:00 US/Eastern,1972.39,1974.0,1971.23,1972.48,-1
20230726 08:30:00 US/Eastern,1973.08,1974.27,1971.98,1973.21,-1
20230726 09:00:00 US/Eastern,1969.6,1972.36,1967.44,1969.72,-1
20230726 09:30:00 US/Eastern,1966.25,1968.93,1964.0,1966.38,-1
20230726 10:00:00 US/Eastern,1966.74,1969.3,1965.0,1966.88,-1
20230726 10:30:00 US/Eastern,1966.92,1969.26,1964.26,1967.03,-1
20230726 11:00:00 US/Eastern,1971.37,1975.19,1968.56,1971.48,-1
20230726 11:30:00 US/Eastern,1973.11,1973.99,1971.75,1973.23,-1
20230726 12:00:00 US/Eastern,1972.34,1973.54,1971.34,1972.48,-1
20230726 12:30:00 US/Eastern,1970.62,1971.65,1970.0,1970.74,-1
20230726 13:00:00 US/Eastern,1968.6,1970.45,1967.65,1968.75,-1
20230726 13:30:00 US/Eastern,1969.47,1970.62,1967.89,1969.61,-1
20230726 14:00:00 US/Eastern,1969.56,1973.0,1966.5,1969.75,-1
20230726 14:30:00 US/Eastern,1974.04,1978.61,1966.73,1974.18,-1
20230726 15:00:00 US/Eastern,1974.02,1977.65,1971.77,1974.19,-1
20230726 15:30:00 US/Eastern,1974.02,1975.59,1972.54,1974.18,-1
20230726 16:00:00 US/Eastern,1973.56,1974.92,1972.51,1973.67,-1
20230726 16:30:00 US/Eastern,1972.4,1973.15,1971.5,1972.57,-1
20230726 18:00:00 US/Eastern,1972.28,1976.65,1969.87,1972.9,-1
20230726 18:30:00 US/Eastern,1973.71,1975.03,1972.92,1974.0,-1
20230726 19:00:00 US/Eastern,1972.84,1974.14,1972.3,1973.04,-1
20230726 19:30:00 US/Eastern,1972.19,1972.88,1971.74,1972.42,-1
20230726 20:00:00 US/Eastern,1972.03,1972.69,1971.54,1972.2,-1
20230726 20:30:00 US/Eastern,1972.24,1973.15,1971.2,1972.38,-1
20230726 21:00:00 US/Eastern,1974.48,1975.86,1972.24,1974.65,-1
20230726 21:30:00 US/Eastern,1976.17,1978.21,1974.47,1976.34,-1
20230726 22:00:00 US/Eastern,1979.74,1981.1,1977.78,1979.91,-1
20230726 22:30:00 US/Eastern,1980.56,1982.39,1979.06,1980.76,-1
20230726 23:00:00 US/Eastern,1978.99,1979.76,1978.3,1979.21,-1
20230726 23:30:00 US/Eastern,1978.13,1979.41,1976.73,1978.32,-1
20230727 00:00:00 US/Eastern,1977.85,1978.97,1976.48,1978.06,-1
20230727 00:30:00 US/Eastern,1977.67,1978.91,1976.59,1977.88,-1
20230727 01:00:00 US/Eastern,1976.34,1977.02,1975.78,1976.51,-1
20230727 01:30:00 US/Eastern,1975.75,1976.86,1975.04,1975.97,-1
20230727 02:00:00 US/Eastern,1975.63,1976.96,1974.01,1975.82,-1
20230727 02:30:00 US/Eastern,1975.82,1977.56,1974.55,1975.99,-1
20230727 03:00:00 US/Eastern,1977.34,1980.12,1974.17,1977.46,-1
20230727 03:30:00 US/Eastern,1980.61,1982.35,1977.81,1980.74,-1
20230727 04:00:00 US/Eastern,1979.08,1981.32,1977.27,1979.26,-1
20230727 04:30:00 US/Eastern,1976.73,1978.26,1975.78,1976.89,-1
20230727 05:00:00 US/Eastern,1976.42,1978.22,1974.7,1976.57,-1
20230727 05:30:00 US/Eastern,1975.14,1976.06,1973.58,1975.31,-1
20230727 06:00:00 US/Eastern,1975.82,1977.04,1975.05,1975.98,-1
20230727 06:30:00 US/Eastern,1976.06,1976.81,1975.07,1976.2,-1
20230727 07:00:00 US/Eastern,1976.81,1978.05,1975.61,1976.92,-1
20230727 07:30:00 US/Eastern,1977.37,1979.28,1976.23,1977.48,-1
20230727 08:00:00 US/Eastern,1976.13,1979.38,1972.95,1976.28,-1
20230727 08:30:00 US/Eastern,1964.68,1976.25,1957.96,1964.88,-1
20230727 09:00:00 US/Eastern,1957.24,1960.59,1955.24,1957.4,-1
20230727 09:30:00 US/Eastern,1948.48,1956.74,1943.33,1948.65,-1
20230727 10:00:00 US/Eastern,1944.85,1948.06,1942.69,1945.02,-1
20230727 10:30:00 US/Eastern,1944.44,1946.47,1943.0,1944.63,-1
20230727 11:00:00 US/Eastern,1944.88,1947.4,1943.77,1945.06,-1
20230727 11:30:00 US/Eastern,1945.87,1947.5,1944.66,1946.05,-1
20230727 12:00:00 US/Eastern,1945.08,1948.05,1943.49,1945.23,-1
20230727 12:30:00 US/Eastern,1943.39,1944.77,1942.57,1943.56,-1
20230727 13:00:00 US/Eastern,1946.9,1949.9,1943.27,1947.08,-1
20230727 13:30:00 US/Eastern,1947.54,1949.33,1945.68,1947.68,-1
20230727 14:00:00 US/Eastern,1946.45,1949.04,1944.7,1946.63,-1
20230727 14:30:00 US/Eastern,1944.97,1946.0,1944.02,1945.13,-1
20230727 15:00:00 US/Eastern,1945.91,1947.56,1944.98,1946.05,-1
20230727 15:30:00 US/Eastern,1945.01,1946.44,1943.68,1945.18,-1
20230727 16:00:00 US/Eastern,1944.08,1944.96,1943.5,1944.17,-1
20230727 16:30:00 US/Eastern,1944.81,1946.32,1944.52,1945.05,-1
20230727 18:00:00 US/Eastern,1946.84,1986.93,1945.19,1947.07,-1
20230727 18:30:00 US/Eastern,1946.68,1947.51,1946.26,1946.92,-1
20230727 19:00:00 US/Eastern,1946.17,1947.42,1945.38,1946.44,-1
20230727 19:30:00 US/Eastern,1947.03,1948.28,1946.25,1947.26,-1
20230727 20:00:00 US/Eastern,1946.93,1948.06,1945.96,1947.14,-1
20230727 20:30:00 US/Eastern,1947.06,1947.78,1946.26,1947.22,-1
20230727 21:00:00 US/Eastern,1947.67,1948.77,1946.57,1947.86,-1
20230727 21:30:00 US/Eastern,1950.14,1951.4,1948.21,1950.29,-1
20230727 22:00:00 US/Eastern,1949.49,1951.35,1948.51,1949.64,-1
20230727 22:30:00 US/Eastern,1951.13,1952.36,1949.97,1951.3,-1
20230727 23:00:00 US/Eastern,1953.46,1954.71,1950.67,1953.61,-1
20230727 23:30:00 US/Eastern,1952.67,1955.0,1950.18,1952.83,-1
20230728 00:00:00 US/Eastern,1954.69,1956.92,1952.62,1954.87,-1
20230728 00:30:00 US/Eastern,1952.31,1954.23,1950.63,1952.5,-1
20230728 01:00:00 US/Eastern,1951.85,1952.99,1951.12,1952.07,-1
20230728 01:30:00 US/Eastern,1951.97,1953.55,1950.62,1952.11,-1
20230728 02:00:00 US/Eastern,1952.09,1953.8,1950.33,1952.23,-1
20230728 02:30:00 US/Eastern,1951.32,1952.71,1949.98,1951.48,-1
20230728 03:00:00 US/Eastern,1951.76,1953.3,1949.99,1951.98,-1
20230728 03:30:00 US/Eastern,1949.71,1951.19,1948.19,1949.89,-1
20230728 04:00:00 US/Eastern,1948.91,1950.15,1948.1,1949.08,-1
20230728 04:30:00 US/Eastern,1949.57,1950.56,1948.78,1949.73,-1
20230728 05:00:00 US/Eastern,1949.18,1950.41,1948.32,1949.34,-1
20230728 05:30:00 US/Eastern,1951.43,1953.84,1949.29,1951.56,-1
20230728 06:00:00 US/Eastern,1952.6,1954.29,1951.03,1952.72,-1
20230728 06:30:00 US/Eastern,1953.67,1954.71,1952.95,1953.82,-1
20230728 07:00:00 US/Eastern,1955.12,1957.86,1953.09,1955.25,-1
20230728 07:30:00 US/Eastern,1956.48,1958.13,1954.81,1956.63,-1
20230728 08:00:00 US/Eastern,1956.39,1958.34,1954.22,1956.57,-1
20230728 08:30:00 US/Eastern,1956.64,1961.5,1954.14,1956.79,-1
20230728 09:00:00 US/Eastern,1954.74,1956.79,1952.19,1954.89,-1
20230728 09:30:00 US/Eastern,1955.79,1958.19,1952.66,1955.96,-1
20230728 10:00:00 US/Eastern,1958.65,1960.76,1955.03,1958.8,-1
20230728 10:30:00 US/Eastern,1959.16,1960.69,1957.5,1959.3,-1
20230728 11:00:00 US/Eastern,1961.02,1963.6,1959.72,1961.15,-1
20230728 11:30:00 US/Eastern,1961.76,1963.27,1960.41,1961.89,-1
20230728 12:00:00 US/Eastern,1961.7,1962.96,1960.3,1961.84,-1
